ORDEN,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,MICRO,BUSETA,BUS,CAMION,VOLQUETA,MOTO,BICICLETA,DIURNIO/NOCTURNO,GRAVEDAD
11903,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
11904,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
11905,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
11906,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11907,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
11908,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
11909,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
11910,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
11911,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11912,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
11913,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
11914,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11915,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11916,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
11917,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11918,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11919,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
11920,0,0,0,0,0,0,0,0,0,1,1,Nocturno,Con Heridos
11921,0,0,0,0,0,1,0,1,0,0,0,Diurno,Solo Daños
11922,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
11923,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11924,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11925,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
11926,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11927,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11928,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11929,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
11930,0,3,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
11931,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11932,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11933,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11934,0,0,0,0,0,1,1,0,0,0,0,Diurno,Solo Daños
11935,0,1,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
11936,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
11937,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11938,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11939,0,0,0,1,0,1,0,0,0,0,0,Diurno,Solo Daños
11940,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11941,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11942,1,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
11943,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
11944,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
11945,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11946,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
11947,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11948,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
11949,0,0,0,0,0,1,0,0,0,1,0,Nocturno,Solo Daños
11950,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
11951,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11952,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
11953,0,0,0,0,0,0,0,2,0,0,0,Diurno,Solo Daños
11954,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11955,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11956,0,2,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11957,0,0,0,0,0,0,0,1,1,0,0,Diurno,Solo Daños
11958,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11959,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Con Heridos
11960,0,1,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
11961,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11962,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11963,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
11964,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
11965,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
11966,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11967,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11968,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11969,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
11970,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11971,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11972,0,0,0,0,0,0,1,0,0,1,0,Nocturno,Con Heridos
11973,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11974,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11975,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11976,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
11977,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11978,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11979,1,0,0,0,0,0,1,0,0,0,0,Nocturno,Con Heridos
11980,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
11981,0,2,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
11982,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
11983,0,0,0,0,1,0,0,0,0,1,0,Diurno,Con Heridos
11984,0,4,0,0,0,0,0,1,0,0,0,Diurno,Con Heridos
11985,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11986,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11987,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
11988,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
11989,0,1,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
11990,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11991,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
11992,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
11993,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
11994,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
11995,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
11996,0,0,0,0,0,0,0,0,0,0,1,Diurno,Con Heridos
11997,0,2,0,0,0,0,0,1,0,4,0,Nocturno,Solo Daños
11998,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
11999,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12000,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12001,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12002,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12003,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12004,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12005,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12006,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12007,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12008,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
12009,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12010,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12011,0,1,0,0,1,0,0,0,0,0,0,Nocturno,Solo Daños
12012,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12013,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12014,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12015,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12016,1,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12017,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12018,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12019,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
12020,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12021,0,1,0,0,1,0,0,0,0,0,0,Nocturno,Solo Daños
12022,0,1,0,2,0,0,0,0,0,0,0,Diurno,Con Heridos
12023,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
12024,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12025,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12026,0,0,0,1,0,0,0,1,0,0,0,Nocturno,Solo Daños
12027,0,1,0,0,0,0,1,0,0,1,0,Diurno,Con Heridos
12028,0,1,0,0,0,0,0,0,1,0,0,Nocturno,Solo Daños
12029,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12030,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
12031,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12032,0,2,0,0,0,0,0,0,0,3,0,Nocturno,Con Heridos
12033,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
12034,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
12035,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12036,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12037,1,0,0,0,0,0,1,0,0,0,0,Nocturno,Con Heridos
12038,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12039,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12040,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12041,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12042,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12043,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12044,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12045,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12046,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12047,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12048,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12049,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12050,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12051,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Con Muertos
12052,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12053,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12054,0,2,1,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12055,0,2,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
12056,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
12057,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12058,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12059,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12060,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12061,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
12062,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12063,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
12064,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12065,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
12066,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
12067,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12068,0,0,0,1,1,0,0,0,0,0,0,Diurno,Solo Daños
12069,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12070,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
12071,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12072,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12073,0,0,0,0,0,0,0,0,1,1,0,Nocturno,Con Heridos
12074,0,0,1,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12075,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12076,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Muertos
12077,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12078,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12079,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12080,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12081,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12082,0,0,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
12083,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12084,0,3,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12085,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12086,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12087,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12088,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12089,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12090,0,0,0,1,0,0,0,0,0,2,0,Diurno,Solo Daños
12091,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
12092,0,1,2,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12093,0,2,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
12094,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12095,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12096,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12097,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12098,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12099,0,1,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12100,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12101,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12102,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12103,0,2,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
12104,0,1,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12105,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12106,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12107,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
12108,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12109,0,1,1,0,0,0,0,0,0,4,0,Nocturno,Solo Daños
12110,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12111,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
12112,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
12113,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Muertos
12114,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12115,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12116,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12117,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12118,1,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
12119,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12120,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12121,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12122,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12123,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12124,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12125,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12126,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12127,0,0,0,0,0,0,2,0,0,0,0,Diurno,Solo Daños
12128,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12129,1,0,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
12130,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12131,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12132,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12133,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12134,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12135,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12136,0,1,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12137,0,0,0,0,1,1,0,0,0,0,0,Diurno,Solo Daños
12138,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12139,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12140,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12141,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12142,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12143,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12144,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12145,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12146,0,1,0,0,0,0,0,0,0,0,1,Diurno,Con Heridos
12147,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12148,0,3,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12149,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12150,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12151,0,0,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
12152,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
12153,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
12154,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12155,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12156,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12157,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12158,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12159,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12160,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Solo Daños
12161,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12162,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Solo Daños
12163,1,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12164,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12165,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
12166,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12167,0,1,0,0,1,0,0,0,0,0,0,Diurno,Con Heridos
12168,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
12169,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12170,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12171,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12172,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12173,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12174,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
12175,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12176,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12177,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12178,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12179,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12180,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12181,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12182,0,1,0,0,1,0,0,0,0,0,0,Nocturno,Solo Daños
12183,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12184,0,0,0,0,0,0,0,0,1,1,0,Nocturno,Con Heridos
12185,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12186,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12187,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12188,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12189,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12190,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
12191,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12192,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12193,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12194,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12195,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12196,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12197,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12198,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
12199,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12200,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
12201,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Muertos
12202,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12203,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12204,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12205,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12206,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12207,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
12208,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12209,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12210,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12211,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12212,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12213,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
12214,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12215,0,0,0,1,0,1,0,0,0,0,0,Nocturno,Solo Daños
12216,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
12217,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12218,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12219,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12220,0,0,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
12221,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12222,0,0,0,1,0,1,0,0,0,0,0,Diurno,Solo Daños
12223,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12224,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12225,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
12226,0,0,0,0,0,0,0,1,0,1,0,Nocturno,Con Heridos
12227,0,0,0,0,0,1,0,0,0,1,0,Nocturno,Con Heridos
12228,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
12229,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12230,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12231,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12232,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12233,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12234,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12235,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
12236,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
12237,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12238,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
12239,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12240,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12241,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12242,0,1,1,0,0,1,0,0,0,0,0,Diurno,Solo Daños
12243,0,0,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12244,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12245,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12246,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
12247,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12248,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12249,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12250,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
12251,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12252,0,1,0,0,0,0,0,1,1,0,0,Diurno,Solo Daños
12253,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
12254,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
12255,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12256,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Muertos
12257,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12258,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
12259,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
12260,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12261,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
12262,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
12263,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12264,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12265,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12266,0,0,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
12267,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
12268,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
12269,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
12270,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
12271,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Muertos
12272,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
12273,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
12274,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
